time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	
9.265038648631622209e+01 1.090411208508323284e+02 8.320501106742584341e+01 1.005882915359400727e+02 9.643337012621100257e+01 8.535756151509218626e+01 9.253210590746562048e+01
1.112070671391195589e+02 1.006002756473462227e+02 8.929900583122415014e+01 1.025393543157756397e+02 1.108846244644995522e+02 1.117437879579351261e+02 8.748794106574439411e+01
9.367480777947166359e+01 8.924979220301598559e+01 1.079685418833557407e+02 1.018991414574907282e+02 9.151676510072132942e+01 9.199131119514611044e+01 1.131621730391983647e+02
9.400473907573740462e+01 1.014858958874370387e+02 1.109100389357707570e+02 1.008564595957584515e+02 1.212239091013960461e+02 9.246525009448956212e+01 1.188877761572687461e+02
1.113058304957919091e+02 1.099943634840518882e+02 1.060274105742939525e+02 1.072569167194327520e+02 8.713454859224728466e+01 1.097260108689772835e+02 1.193316940761882563e+02
1.128431991813376669e+02 1.268063324929131142e+02 1.083019748021221176e+02 1.034261319978626830e+02 8.374306579960520480e+01 1.192488927805155754e+02 1.071805470447631734e+02
1.077020752284043539e+02 1.151933822815116173e+02 1.050729785028432843e+02 1.057830406124037097e+02 7.524437841606184918e+01 1.086511829841504806e+02 9.855345503433451881e+01
1.115916364337730045e+02 9.591411413254023444e+01 1.149742227632063702e+02 1.020002187022565465e+02 1.246744354218445636e+02 8.948736757726302926e+01 1.036377449744853436e+02
1.171773877063870373e+02 1.057655184080540778e+02 1.136714204289262398e+02 9.302907446532775282e+01 1.193427691267457504e+02 1.029994488729041535e+02 1.076811227788042657e+02
1.085348363105612748e+02 1.133264138189777555e+02 9.438534044348949692e+01 9.721709637888368150e+01 1.081823041610619498e+02 1.028548393968618342e+02 9.157472538808876550e+01
9.639007992505806044e+01 1.132478389776329806e+02 9.196127016748526728e+01 1.023463196206999442e+02 1.123129567624601890e+02 1.137138064246139777e+02 9.396286400449383791e+01
1.077107319824951901e+02 1.084704796275708105e+02 8.680013464345047680e+01 1.098200121553414306e+02 1.100626226996370463e+02 8.938256832705957322e+01 9.315242427768998823e+01
8.500815013976847467e+01 7.726333356125613250e+01 8.531177204976161477e+01 9.674792947710210456e+01 1.028412112451999718e+02 9.626999907596619721e+01 9.726487066092526845e+01
1.007848617219095360e+02 1.131476216751346158e+02 8.898387198149930555e+01 1.025386305709149042e+02 9.370261851911143935e+01 9.759647861784210932e+01 9.149756731870570547e+01
1.024656498142703640e+02 1.197739291928233030e+02 1.075194821342120264e+02 1.019534589871143169e+02 9.634975689779892605e+01 1.022413872849783587e+02 1.022383411049427622e+02
9.892621264164849038e+01 1.226462231652390926e+02 7.996505629047616992e+01 9.946211599099407863e+01 1.110722608634964672e+02 1.072592226532322144e+02 1.121094011767442282e+02
1.044843937641785061e+02 9.103179831157927993e+01 8.066598631175706657e+01 1.006033948939094103e+02 9.314700857554399249e+01 9.204018974793142149e+01 1.128900168556723429e+02
1.044921169789913336e+02 1.010090473425998141e+02 7.918259674101396683e+01 8.740210789480778431e+01 1.023949686938086217e+02 9.547888675685186399e+01 1.024042872994752571e+02
9.821141466445774881e+01 9.779598787698131446e+01 9.722519852628582271e+01 9.631042876000016406e+01 9.848977137854595298e+01 9.168920054422846988e+01 9.715588984943188677e+01
9.969459320915501621e+01 8.592301342074350146e+01 9.714906154763733070e+01 9.291255501485059654e+01 9.744023744998683867e+01 8.604029613143924848e+01 9.420138486917036857e+01
8.783758273049433285e+01 9.760870760733158136e+01 9.872513814922433539e+01 9.567529624809739630e+01 9.589249229920670814e+01 1.041707995282410195e+02 9.549816456528333219e+01
9.721005801686497705e+01 9.678432775776494168e+01 1.039051954865982310e+02 9.644964798978610077e+01 8.738710365538243252e+01 9.572171147353267884e+01 9.106275721296874792e+01
9.993752697816621833e+01 1.005379479252852803e+02 7.861543568386547065e+01 1.109809763085504670e+02 1.055848322528228920e+02 9.813171759252406900e+01 1.110602585951411072e+02
9.207217913431617262e+01 9.740280669136561187e+01 7.437614865555735832e+01 9.205426995452411632e+01 1.108388007411362395e+02 1.110496964548680978e+02 1.026778741554843748e+02
8.422938299203832457e+01 9.354393619824207917e+01 9.330500213519934505e+01 8.368752576953031053e+01 1.106815306122178129e+02 9.485205464687572885e+01 1.037662984185499795e+02
1.119472037207562494e+02 9.826035691666690752e+01 9.868851770546598345e+01 8.387737486542410181e+01 1.080735954810594706e+02 8.539821453238508298e+01 9.608680470274434526e+01
7.885879409108356697e+01 9.145634414304451809e+01 1.150015321087279858e+02 9.913031420848520270e+01 1.011603727571421985e+02 8.641182430476710863e+01 9.765991089162066885e+01
8.233797463558663310e+01 9.005279888901324625e+01 1.164374499473873925e+02 9.476774936112931869e+01 9.127717830086339745e+01 9.168187959316387037e+01 9.581512102296557032e+01
1.042006063320055205e+02 1.005229401834022553e+02 9.038699580215923390e+01 1.036215765225810230e+02 9.789565409558844067e+01 1.257946124420887344e+02 9.242307533046437129e+01
9.008502502625711372e+01 9.807462334248074853e+01 1.143101337599550504e+02 9.465202403749292159e+01 1.141956505786146465e+02 1.231694888251680311e+02 1.059411980123903163e+02
9.247670638048663250e+01 1.010979868431579405e+02 1.189621966511649873e+02 9.087859163674529839e+01 1.142183938924291056e+02 1.126995131887193509e+02 9.721657776585161059e+01
9.106955452568982423e+01 9.303569010637524173e+01 1.162432721998672207e+02 9.733355082666302849e+01 1.121897090585929675e+02 1.141422758950909895e+02 9.786784442988172827e+01
1.190882056235897295e+02 8.639151691099945651e+01 1.015022147280974139e+02 9.836700158491765933e+01 1.110429749707099063e+02 1.082618407008997110e+02 1.011122245935367232e+02
1.189092207627877968e+02 9.498611864346089817e+01 1.121086029356961973e+02 9.450752814455613304e+01 1.054039921243027180e+02 1.010285699043783296e+02 9.551208242359564338e+01
1.128391444877890706e+02 1.019313046276509311e+02 1.066288722622584402e+02 8.700836386871529271e+01 9.319487226132996227e+01 1.044282671215764537e+02 8.975660364153338833e+01
9.960715193222884523e+01 1.016517361487718176e+02 1.033132506036508289e+02 8.384411214769785659e+01 9.326258063140559784e+01 9.514038856393923993e+01 1.022955976326025507e+02
8.798575320152718859e+01 1.011151641567067401e+02 9.186987750043145695e+01 8.276790553700135433e+01 9.082441145666462035e+01 9.950807672021741723e+01 8.626679697015428872e+01
8.995163692164558711e+01 1.044564512233856988e+02 1.012600421071024499e+02 1.091876867358114964e+02 9.262724210711111539e+01 9.543665512506218818e+01 1.309723397593029404e+02
1.079306545444736543e+02 9.535218746143655721e+01 9.774622386270236518e+01 7.908903814055602766e+01 9.929076966934103154e+01 9.844951716747806358e+01 1.260625948145142559e+02
8.755337977133206095e+01 1.010921492291993218e+02 8.855158958602540054e+01 1.107495470610328425e+02 1.030495038519799351e+02 1.019974044266841133e+02 7.770997233559069173e+01
9.326962256013642616e+01 1.020275444889419134e+02 9.644492719390552793e+01 9.380126809206635130e+01 9.181975417318008681e+01 1.100603014084021112e+02 9.656737476073143966e+01
9.181267588872729846e+01 8.510420363741286565e+01 1.073066340097051921e+02 9.163476985654457962e+01 1.102360093963802967e+02 9.896000641915436802e+01 9.329815200509857220e+01
8.953203871059881180e+01 9.710670923756245543e+01 9.592503676081813069e+01 9.763051764998634496e+01 1.002691870880136094e+02 9.345466949217808406e+01 9.734369710238034656e+01
1.052272209707682578e+02 9.177641291338538565e+01 8.642241058793811703e+01 9.979413644807713979e+01 1.015782895297046338e+02 8.936259532950967355e+01 9.559864200136611601e+01
1.043064216800307946e+02 8.536814133564712392e+01 8.552130774871562835e+01 7.939066266184042320e+01 9.260663685199274653e+01 1.055512050829399868e+02 9.744413067268395423e+01
1.096424064389492088e+02 1.056152746601265306e+02 9.523644528099731588e+01 8.083182883376632333e+01 9.315163137338190324e+01 1.017764124666891519e+02 1.077840321177307885e+02
1.066591406099204278e+02 9.577799153779756125e+01 1.021889973957203779e+02 9.663568583057127626e+01 9.710979586293274224e+01 1.027642173510744357e+02 9.309321382238680087e+01
9.250329394447015829e+01 1.072831586914708026e+02 1.149576172209258402e+02 1.071681833468514498e+02 9.008057165155517509e+01 9.626286095054099690e+01 1.082464527423868503e+02
9.907358882902430253e+01 1.076950564205510972e+02 1.120238662713848612e+02 9.025593624260866932e+01 1.068826005343684074e+02 9.370805409224259108e+01 1.105548826398432141e+02
9.422996325664254869e+01 1.097614627238599212e+02 8.999159045261845336e+01 8.883343424716768766e+01 1.135431922736351282e+02 1.035593797575176609e+02 8.961707459909447948e+01
1.043485596272952591e+02 9.418835576666651832e+01 9.257284279896634871e+01 8.179618231363855330e+01 9.575522482177233030e+01 9.711323441722080929e+01 8.390194193738216200e+01
9.091213112452800260e+01 8.958931406627526428e+01 1.008104550875218592e+02 9.657469996065424311e+01 1.073854578389270529e+02 1.032929337075635345e+02 1.059438547079764703e+02
7.386719826536557321e+01 8.277941750910864016e+01 9.945237449999014245e+01 9.798629487240572189e+01 1.017935515415731231e+02 1.011528060997253533e+02 1.082405702296749155e+02
9.126981362150328891e+01 1.123859652402183684e+02 9.764062283728954128e+01 8.975182524681289919e+01 8.988366306908341130e+01 1.137677907851600878e+02 1.061785938949396382e+02
1.108230234990785164e+02 1.152781025298605044e+02 1.004407842154084847e+02 1.148331962039051746e+02 8.109099909307388998e+01 1.028640229890535664e+02 8.930545890925290564e+01
1.066354615353056943e+02 1.146703029562985563e+02 9.506999679012596971e+01 1.207354961366258266e+02 1.062637729130407109e+02 9.942751091474217162e+01 8.155022836491966132e+01
1.037648755511288527e+02 1.121341245681400096e+02 9.444342818173757337e+01 8.788393149450899955e+01 8.704432326427594546e+01 1.146702536615051145e+02 7.683258266405555048e+01
1.017829605122573469e+02 1.065525379550354899e+02 1.043264743604936200e+02 8.376097513291460928e+01 9.259959999918157791e+01 1.068957282554957260e+02 8.689375702218428899e+01
1.084487700909774190e+02 1.199602525080794919e+02 9.628151461318492466e+01 7.849401470094588262e+01 1.045364425990950110e+02 9.548846756901718891e+01 1.043444225314082985e+02
8.484905034619492881e+01 9.025667407973622858e+01 9.212175096605142244e+01 8.187496225162277597e+01 9.787037105589942598e+01 1.007068954846743054e+02 1.077786164634768227e+02
9.369871599668525164e+01 8.513387981534742721e+01 1.247577234102992065e+02 1.083835230302666304e+02 1.022093538531790387e+02 9.328530474114486992e+01 1.040202396761594059e+02
1.006628710929030461e+02 1.046655957630496658e+02 1.218921871092363887e+02 9.781576241484781065e+01 1.120486652856992720e+02 9.486649458618104802e+01 9.216503791596792894e+01
9.883589099224465713e+01 1.014512297024593295e+02 1.283068711416847805e+02 9.386737734627294572e+01 9.204913246764387225e+01 8.627456429411773797e+01 1.124937432154108308e+02
1.068807238018561918e+02 9.983774363002689256e+01 1.260460961702475231e+02 1.002093738531193310e+02 9.448876159920041573e+01 1.107472986644509945e+02 1.099336076320802817e+02
1.026291280803934569e+02 9.598477446260987733e+01 1.240784978589354353e+02 1.085547291721355236e+02 9.255961996689487137e+01 1.002049892652528058e+02 1.245294628542653754e+02
9.044018398047180085e+01 9.536239499351496818e+01 1.175630496267187368e+02 9.600765959012893802e+01 1.037620015153948145e+02 1.196620420994702556e+02 9.889329236258734568e+01
1.128486313942700576e+02 1.042736940535718873e+02 1.137592573195825310e+02 1.178111586976210248e+02 1.078210848720108572e+02 8.423428724234491938e+01 9.643299564212586006e+01
1.072104377581063801e+02 9.863350260342750175e+01 8.515042017442385713e+01 1.178034004043515637e+02 1.029434571952444628e+02 8.911970862526086989e+01 9.809152701733465562e+01
1.084576709218504931e+02 1.014392431993264267e+02 1.114793712957754792e+02 1.114483835300846266e+02 9.923079587303314497e+01 7.987581255165412131e+01 8.864952135584763937e+01
9.726612096486269365e+01 9.690728327618133164e+01 1.049520923326332138e+02 8.542130727440752480e+01 8.722384689620591303e+01 7.939530022231976147e+01 1.053173033386933071e+02
9.293206731787186925e+01 9.809969902150004373e+01 1.037701249806020343e+02 1.143637225335840526e+02 7.865620246925371362e+01 1.009515790410999330e+02 9.320290862359368589e+01
9.649508745880308425e+01 1.172254968830328039e+02 1.112382668775225341e+02 1.108335561300204120e+02 7.375379722925927695e+01 1.018256314826754192e+02 9.368562180159852915e+01
9.560628484289227913e+01 1.114310759655116385e+02 8.151369384403938056e+01 1.044819503378590895e+02 7.660010745366815854e+01 9.631035568273316017e+01 9.437315986260286138e+01
9.636743776722738630e+01 1.015955584650396020e+02 1.068448375469602922e+02 1.065404773041860693e+02 9.181616910794473085e+01 9.969259178856385972e+01 1.207520691059398388e+02
9.818180667401328776e+01 1.008627090430071149e+02 1.108649997768154520e+02 1.148661699648576757e+02 9.506443611417675754e+01 1.001203280891456444e+02 9.798326897459855900e+01
9.116806582787674529e+01 1.010158927721675610e+02 9.631114314340079829e+01 9.234529045583944651e+01 1.106476593282141749e+02 9.660400057232556037e+01 1.071563639292711798e+02
8.557428651041166745e+01 9.722093766300916684e+01 1.036141829437420370e+02 9.136131334677411076e+01 1.011049607673113542e+02 9.725364911849628413e+01 1.155435884603925558e+02
9.637392936179263359e+01 9.243814594852389632e+01 1.154765454315670752e+02 1.088655445346793158e+02 8.643041333075230170e+01 9.047234316625953454e+01 1.037727350368907224e+02
9.878996228096221444e+01 1.224250007943858094e+02 8.851858871409983465e+01 1.113715550853928988e+02 9.848075552534704968e+01 1.003936548447468908e+02 1.029231121761637837e+02
1.053123880445243969e+02 1.003433568634328310e+02 9.702189916002336645e+01 1.000941485929344026e+02 1.086918567152299175e+02 9.151962737597332875e+01 1.050372066932218473e+02
1.018188751226446698e+02 9.694014077388089845e+01 1.140323001038923110e+02 1.103837242419876645e+02 1.025333476271405999e+02 1.058441391429407901e+02 1.046027346322245819e+02
1.117179508509677532e+02 1.102372570405596548e+02 1.091570904026681319e+02 9.319580144133377075e+01 1.086381317461552385e+02 1.116005144847276256e+02 1.169502720209357278e+02
1.098621228748771017e+02 1.231682223614050145e+02 1.026632747105742567e+02 9.967947150778695686e+01 8.974824696627666754e+01 9.695649910087267642e+01 1.045847531370725676e+02
8.756320557560870554e+01 8.385870873562193140e+01 8.078423120290673864e+01 9.775143854680943889e+01 9.334055383145296503e+01 1.070943202402102088e+02 1.215624940430285079e+02
1.048988672144448770e+02 8.706308805751115187e+01 9.461991034052164196e+01 9.045877216247224339e+01 8.297173151709225181e+01 1.075903547107958360e+02 1.195528037868652973e+02
9.670077525610251712e+01 9.041769002281034773e+01 1.145392429032425667e+02 9.487982234492420730e+01 1.035942451004433025e+02 9.851275992001009740e+01 8.155714214824513419e+01
8.558516523112015761e+01 9.969311287324319437e+01 1.207372757243240500e+02 1.059634971070557299e+02 9.924854571463956177e+01 9.876822328392876216e+01 9.729849645263433899e+01
8.488131850279556545e+01 1.094382393890077623e+02 1.150454627102174072e+02 1.137924274920856078e+02 9.393924212110951544e+01 1.031022759449365651e+02 1.027680824398085093e+02
7.890905978910018348e+01 9.201211701781650731e+01 1.154815001663942269e+02 1.048643603955983963e+02 1.007935661108702590e+02 1.050192824265467237e+02 1.065910446166835897e+02
8.681199177248623755e+01 1.000078468445076822e+02 1.177966511582216356e+02 9.854330469278164628e+01 9.521926237653730141e+01 9.189031645415099092e+01 8.896461292886120020e+01
