time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.075523645890241937e+02 9.760983465374908974e+01 1.056634780867173333e+02 1.132474719887991057e+02 1.073047735250610657e+02 1.173615045723265098e+02
1.028633143502534040e+02 8.510591630609144431e+01 9.728142420239259991e+01 9.681202149733823603e+01 1.023658926861255480e+02 1.177426257513207872e+02
9.408921561437026071e+01 1.113688693070661913e+02 9.090474949686986861e+01 9.318694165011638120e+01 1.114594159854485724e+02 9.143237861501975772e+01
8.579421419748490507e+01 1.061398295760379114e+02 9.279531639430445011e+01 9.539860905749432618e+01 8.200195565312256463e+01 9.489510366861398438e+01
8.248709636975208070e+01 9.914250019960962845e+01 9.494744378383204264e+01 1.023448861705189046e+02 9.937379916092871213e+01 1.040507393733316803e+02
8.204014864028712850e+01 1.105996221016897323e+02 9.870493467876582372e+01 9.019004638299095689e+01 9.155455495312055803e+01 9.823643168837671169e+01
1.194985475925361555e+02 1.055468286219033303e+02 9.397465818475126298e+01 1.013692572209688052e+02 1.145424899119456086e+02 9.572352096104503971e+01
9.930878652234116544e+01 1.047235675915553799e+02 8.558616335466702196e+01 9.231054168847921915e+01 7.866349843349908610e+01 9.540054155048801476e+01
9.972143948281382109e+01 1.037020615648515047e+02 9.537859142476344232e+01 9.964194165249574553e+01 7.700496382767281034e+01 8.106793144060455347e+01
9.377664712528155633e+01 9.757147487185302737e+01 1.029605518216745565e+02 9.322068052246430625e+01 7.586261951598547171e+01 9.647580436279017135e+01
1.026965027603553153e+02 9.277500128846041605e+01 1.075560180671314612e+02 1.007897149781605322e+02 1.099970028952131145e+02 1.151353567034169316e+02
9.800118283495564242e+01 8.681269838284086404e+01 9.955116645684734067e+01 9.582998136124064104e+01 1.034295915892885205e+02 1.000303884947703352e+02
9.269244388808559165e+01 1.053665018069165313e+02 9.866478700038128125e+01 1.036069343267063232e+02 8.999466873041905046e+01 1.006445779460704131e+02
9.301483929521049276e+01 9.167068961548739026e+01 9.261413532543896565e+01 1.037795256926169714e+02 1.044657112773456191e+02 1.022994139496824033e+02
9.371108020615089629e+01 1.023300727211347976e+02 8.805644465596441250e+01 1.060945936003825238e+02 9.929046813775414648e+01 9.314944954474506744e+01
9.738708661050232251e+01 8.935677309789086564e+01 1.080019396314618803e+02 1.089223451688730648e+02 1.152556278115929160e+02 1.215998267112811106e+02
9.790175060912993388e+01 9.723008582399245370e+01 1.010248732405427603e+02 1.070192712677678628e+02 9.549045975028992927e+01 1.150724239459527496e+02
8.737659825774906608e+01 1.065088614125531308e+02 8.962405458301199701e+01 1.082895053022652405e+02 9.268329326470659169e+01 1.186345102973428425e+02
1.063484803191596058e+02 1.070352421495975790e+02 8.798585285002990020e+01 1.022628292308668705e+02 8.466219379716400795e+01 1.181146761132557828e+02
9.379525857689688451e+01 9.191780101224568966e+01 1.122165004042316667e+02 1.049850646376946486e+02 8.477083340493771857e+01 9.366948492457854059e+01
1.024940299660368765e+02 9.006770446177957012e+01 1.117792630978903219e+02 1.029585070638104298e+02 8.573434651625241543e+01 1.034763712894165621e+02
9.961928133456395074e+01 1.066843663381489478e+02 1.057636564279043512e+02 1.017885403480467659e+02 9.440775309096454748e+01 1.013397854757741783e+02
1.037024349485296568e+02 9.931420872097986319e+01 1.048920337471821540e+02 1.079388193014983983e+02 1.002803163460599905e+02 1.004332108643175872e+02
9.537228685161049668e+01 1.005034289628625004e+02 9.264357076845439565e+01 9.704071078947598039e+01 9.328587150542584538e+01 1.007800036809016007e+02
8.709761886134033659e+01 9.801363419170917268e+01 9.033394445965296882e+01 9.812540362207751343e+01 1.025799167857107932e+02 1.093165767797654553e+02
8.107016476314868214e+01 9.718560016446102168e+01 9.369766941341001143e+01 9.859426656291981317e+01 1.020886274708296071e+02 9.249977491102653460e+01
7.865024799124745414e+01 9.844379954332494265e+01 8.940140813752731219e+01 1.004498246394569776e+02 9.771974143455935291e+01 9.254490945910376354e+01
1.358978968628482562e+02 9.511854814925700907e+01 1.134402395223069959e+02 9.040046646479856918e+01 9.976581429634731535e+01 1.076617368252112215e+02
1.042109036058227503e+02 9.685900451923930632e+01 1.092874569929333148e+02 9.529586870083724648e+01 1.184994145540434261e+02 1.089308932785948656e+02
8.679600634086280309e+01 9.256753993132224423e+01 1.058856268010695061e+02 9.423844645687449884e+01 7.528862203741279302e+01 9.542381945877932026e+01
1.217206339141793734e+02 9.417196485643920312e+01 9.738657078999520422e+01 8.692546818734035696e+01 8.945681302948764824e+01 9.505392698037996979e+01
1.084521172316381978e+02 1.004300549973865770e+02 9.013955454093755293e+01 1.102675265157297986e+02 1.120865864015018900e+02 9.390677371719989708e+01
1.072724870627540668e+02 1.011970037699138061e+02 8.937370796942204265e+01 1.072334835296913695e+02 9.135388871105990916e+01 1.094288363451592687e+02
1.048806157030529533e+02 1.007394138541849031e+02 1.125096605146484308e+02 1.206986040463528553e+02 1.264132779586640112e+02 9.108527439517814628e+01
9.676372238541627269e+01 1.004972374072545023e+02 8.865608645400669729e+01 1.216423054287367620e+02 9.206962020711537775e+01 1.053205119577752100e+02
1.036602189255581976e+02 1.002322829680187652e+02 9.609635733794269186e+01 1.155801908090521266e+02 9.599648269453912519e+01 1.048435281972652433e+02
1.055545248721611244e+02 1.096644900691980951e+02 9.598737670588377568e+01 9.242516531597156870e+01 8.948899037490062369e+01 9.301072171767077634e+01
8.889031273523325183e+01 9.740823137309364199e+01 7.921292300952264043e+01 8.714949962271253980e+01 9.050902735916122310e+01 8.929693843170690570e+01
1.157951104530191486e+02 1.058992747148944318e+02 8.868228611231955938e+01 1.019372067778407143e+02 1.116196329665599194e+02 1.007447357486520332e+02
9.935705246460908313e+01 8.214536971123507669e+01 8.604022152318388805e+01 1.050455926324953282e+02 1.014220561334107629e+02 1.057699576251096687e+02
1.063715091403370536e+02 8.307100459501704393e+01 9.338967070818031857e+01 1.020737099665797416e+02 9.987464732926699185e+01 1.070733407435785125e+02
9.945228664036676491e+01 1.103095668542306100e+02 1.078135290429097495e+02 9.316582039145029626e+01 8.899580347436409511e+01 1.042723940884863225e+02
1.099075259828528743e+02 8.981649303086464897e+01 8.662889426448099073e+01 1.098378330706533745e+02 1.049201227071099396e+02 1.080332805199228687e+02
1.040412702044223749e+02 8.563601707211346081e+01 8.927865625757502244e+01 1.011968314123955395e+02 8.566597868237542457e+01 9.778171132547629441e+01
9.217035543640611195e+01 1.031603497242463732e+02 9.273734091690486991e+01 9.328144002003207902e+01 9.862129978307109468e+01 9.508772393132825584e+01
8.534795819252839522e+01 1.003615993827862667e+02 8.522560986143508899e+01 1.037850502415967355e+02 9.838288853169242998e+01 1.031366593957074826e+02
8.605666274340521227e+01 1.056137978826816664e+02 8.518835247283007561e+01 1.173360588601509136e+02 9.586854107004739944e+01 7.877559308056194709e+01
1.060999947036721380e+02 9.870748880998733910e+01 1.027014904249035965e+02 9.287585593951973806e+01 9.756528722946504217e+01 8.399047856349289987e+01
9.740702831830424202e+01 9.727751871487581070e+01 1.046302518305845837e+02 9.323360758625523204e+01 9.726975874329276905e+01 8.829893830935242249e+01
1.089919020461642845e+02 1.006395116291268721e+02 8.965827043485518288e+01 1.049736027715373154e+02 9.474658397763299433e+01 9.465724654075150113e+01
1.040059820897466949e+02 9.952008772315275564e+01 8.918085247495413626e+01 1.042060582685595165e+02 8.391703043056915590e+01 9.740921876222164144e+01
9.565625151481820865e+01 9.452733043091026843e+01 8.529243830619682853e+01 1.204576123581727813e+02 1.029908517169769055e+02 9.676112758062191688e+01
1.022121605714212080e+02 1.082094554762279301e+02 8.501885500304862830e+01 9.725385013425460556e+01 1.089226181080638014e+02 9.945933465522151096e+01
8.300484839683994664e+01 9.602765541681041839e+01 1.106966804512691454e+02 9.943862680679534094e+01 1.080561306892809341e+02 9.914832952667676125e+01
1.005902140195521213e+02 9.785645235212112425e+01 1.057168235922207629e+02 7.754892857029413733e+01 8.883593208426776755e+01 1.134012109879457739e+02
9.861649584678201563e+01 9.873234263142954603e+01 9.430617351570293749e+01 7.921136193791404878e+01 9.020223551350889579e+01 1.133026046145983372e+02
9.117991280769888363e+01 9.733557426019359582e+01 1.231869188993649402e+02 1.071976299486422306e+02 1.018725429408595176e+02 8.199106878280728949e+01
8.422728557514645331e+01 1.005899486899656523e+02 9.274030835593251254e+01 1.068771876264609944e+02 9.519489252451269579e+01 9.376344967267336017e+01
9.260104556913286444e+01 1.130710525687997858e+02 1.013528759870970077e+02 1.088661899915395708e+02 1.029982152606134775e+02 1.031669273539113334e+02
8.998753051963328176e+01 1.077275252655729787e+02 9.687688720590556102e+01 1.051233863806656075e+02 1.011799372235333863e+02 8.810798252315059642e+01
1.077935534279208412e+02 9.121477715509082884e+01 1.044838811880157436e+02 9.473219823004311024e+01 8.270543875554240287e+01 8.453810021078993486e+01
9.044007454396124501e+01 9.222534881468766343e+01 1.038227623935685386e+02 8.910083271213065359e+01 1.123531530045207774e+02 9.231539050808467550e+01
9.010456535468142647e+01 9.800480529777995287e+01 8.937771893825413372e+01 8.859830822040180465e+01 1.020714393110315967e+02 9.218040195391839120e+01
1.112634219010769243e+02 1.054839728020540690e+02 1.150538067439921690e+02 1.071346856216153753e+02 8.898816932388236012e+01 1.114361333456305942e+02
1.107308713224059318e+02 1.056668368704200276e+02 1.141052066971342356e+02 1.108836835924248447e+02 1.008728161567756274e+02 1.028792586588525069e+02
9.241332920405902485e+01 9.323446596330100533e+01 1.144996583274415656e+02 1.115737911929117701e+02 8.842669230153647675e+01 9.810399741001427287e+01
8.670957949021155287e+01 9.345952498009563669e+01 8.877588639578443974e+01 1.008217503383009728e+02 8.890574470321084277e+01 1.002982297648010785e+02
1.118130699592248192e+02 1.076930039668023369e+02 1.187140079875858021e+02 9.940148154596114694e+01 8.881027422403610672e+01 1.113747719394436757e+02
9.402597043685712208e+01 1.173438809168813322e+02 9.625767619323048052e+01 9.468915623331635345e+01 9.253060937217118465e+01 1.023788433862827389e+02
9.892788310635691573e+01 1.159246136755444070e+02 9.505399241838024693e+01 9.910252259175516087e+01 8.768023730231723789e+01 1.073901571913051498e+02
1.104482655847577348e+02 8.165132306631176107e+01 1.093685479053694110e+02 9.305240237033657991e+01 8.564032409684101310e+01 1.031056142849411259e+02
1.066663722395195180e+02 8.135814245823837609e+01 1.105435721698208624e+02 9.687112458664361725e+01 8.947426637232263147e+01 1.134150946093316179e+02
1.048549094686881205e+02 9.175835698839556187e+01 1.092893389087660694e+02 8.981464762747742725e+01 9.876817504872543907e+01 7.349488392617313082e+01
9.702773838513260785e+01 9.699342120056982708e+01 9.705636744071961175e+01 9.609329669609653024e+01 9.539162489248180066e+01 1.209533082431047148e+02
1.041242505406542449e+02 1.077394054096902778e+02 9.692174316708837978e+01 1.037732056829584906e+02 1.193916616135652191e+02 1.302198070847505562e+02
9.530569742771572805e+01 1.066824009237075188e+02 1.019116744839749629e+02 1.073375557167542240e+02 1.047703765758249972e+02 1.106535112962215237e+02
1.018729697335113258e+02 1.017824306045291252e+02 1.074274523608439580e+02 1.139475554734179923e+02 9.691282840575289015e+01 1.107873312729173279e+02
8.949249341326104457e+01 9.109511697312986200e+01 1.041607493694961306e+02 1.156723624681933984e+02 1.007900150579865368e+02 8.887671812133750393e+01
9.087169121353723256e+01 1.000354865637634134e+02 9.494912470137785476e+01 8.217933129624206856e+01 1.050333930906925417e+02 9.982256584086273676e+01
1.052379150643301955e+02 9.999991807641353603e+01 1.046401119409892146e+02 1.065511061552811896e+02 1.017717143809104101e+02 9.285242641974900835e+01
9.774980765673805649e+01 9.495252001619621751e+01 9.228992090179247043e+01 9.142826829418402212e+01 9.540425164459571761e+01 8.305105253652712349e+01
1.143339771479516571e+02 9.649793463620636658e+01 1.096548515525672087e+02 1.064499094048879471e+02 1.112726763110577792e+02 1.098761233430571025e+02
1.082076737096113419e+02 1.178945138193727757e+02 9.621962570113737456e+01 9.810970257531812422e+01 9.693023889612102550e+01 9.157941177497137630e+01
1.051968071870222445e+02 1.063539875501257939e+02 1.089054629888849917e+02 1.018017904880103259e+02 9.433479081960950907e+01 1.010668231935923274e+02
1.072535888186652926e+02 1.030403115356445483e+02 9.906544855985443121e+01 1.069796175503927884e+02 1.128453874203857481e+02 9.517818307484739648e+01
1.008267108845882660e+02 1.205764218386246256e+02 9.396794603826521097e+01 1.111490520900542833e+02 9.803087771988580812e+01 9.547188910150855179e+01
9.271707758861046500e+01 1.132432967126216283e+02 1.054511392626174455e+02 8.448339454298003659e+01 1.064328501253085335e+02 1.080873660474606055e+02
1.052055889010570553e+02 9.298783060182731219e+01 1.085336937247805054e+02 8.729655932867528634e+01 9.631802116624373866e+01 1.133239622936087443e+02
1.036095745269672648e+02 1.021140679888112430e+02 8.520846096451430185e+01 8.403256219151887763e+01 1.144366870670786511e+02 1.034788715402243895e+02
9.826804866688425477e+01 1.027938664367186874e+02 1.157286631155880059e+02 8.387415978619915791e+01 9.106211794924890057e+01 1.033043186858166109e+02
1.012810775523571181e+02 9.944498156414576329e+01 1.297499114984507571e+02 8.092729734034544720e+01 8.197294548532642011e+01 1.072870235670077363e+02
1.044984945234338056e+02 8.506279715689387899e+01 1.197567357619728341e+02 7.977010033803156830e+01 1.078717945091101598e+02 1.085140438851287286e+02
1.067102913226047889e+02 9.666736017723604846e+01 1.187551823127789845e+02 1.013998004230297312e+02 1.122844983365222902e+02 9.378159692035757189e+01
1.044247136900504245e+02 1.143303700621728467e+02 8.861130706459329076e+01 9.889186019761118018e+01 1.089511490068023534e+02 1.048679614811523209e+02
9.163345260362758893e+01 9.957174499778400900e+01 1.078378914749784911e+02 1.027204047605591484e+02 1.070394945910171600e+02 9.042630641338824660e+01
1.002179838084543917e+02 9.058918792264884701e+01 1.000641355938763866e+02 1.088725582192394654e+02 9.848936392028494424e+01 9.608494126052595163e+01
9.552705588346569243e+01 1.055019035924045738e+02 9.498005846800967333e+01 9.631194811665969269e+01 9.947175194454558778e+01 8.860943309872786244e+01
1.046022638641420031e+02 9.962530192589525768e+01 1.067904886733006151e+02 9.516150015398540063e+01 1.037465802623514719e+02 9.976176366518228633e+01
1.014926344759537926e+02 1.031919875824551980e+02 1.000030521077802064e+02 1.019460148442217644e+02 1.024847568848724819e+02 1.066130595955121692e+02
9.738230620263334458e+01 9.472262475838243745e+01 9.865098583866193849e+01 9.107464171762964611e+01 9.925432348403515448e+01 8.955975547820918337e+01
9.096720667018222173e+01 9.907764172389518365e+01 1.000711371957169575e+02 9.498597263775926081e+01 1.031352033989307984e+02 9.444082654055138448e+01
1.089882868058964220e+02 1.153128652536013874e+02 8.848213677882446859e+01 9.288891061357151102e+01 1.020208509086622257e+02 1.001958840241153297e+02
1.129912245834456854e+02 1.149137931685810088e+02 8.747240829342942448e+01 1.076687653636259938e+02 1.027748309577366683e+02 9.744014117293738764e+01
1.226749945218396647e+02 1.046003605656712807e+02 9.678456153648687632e+01 8.638427939694967961e+01 1.007793661246277424e+02 9.418657861846683943e+01
8.569953016427842840e+01 1.004243273655531539e+02 1.088609140345696602e+02 1.028142569522690906e+02 1.000143608703328368e+02 1.087424017622529107e+02
8.147252814223575967e+01 1.006258093830723936e+02 9.059269722480422615e+01 1.204815483722245233e+02 1.003568626725893722e+02 1.088168216427763753e+02
